Local Time,UTC Time,City,Country Code,Timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed
2013-04-21 01:00:00,2013-04-20 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,796.0,52.2,52.6,116.9,74.5,19.9,79,0.0,1011.5,49.4,15.7,11.4,1.2
2013-04-21 02:00:00,2013-04-20 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,42,389.6,26.8,20.1,40.8,23.7,9.7,92,0.0,1003.4,62.3,32.7,4.7,2.3
2013-04-21 03:00:00,2013-04-20 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,48,414.4,28.4,32.6,50.5,26.8,10.4,58,0.0,1019.8,71.4,35.2,7.0,6.3
2013-04-21 04:00:00,2013-04-20 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,88,592.8,39.6,47.5,79.6,49.1,14.8,68,0.0,1019.6,95.3,35.3,11.9,4.0
2013-04-21 05:00:00,2013-04-20 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,77,544.8,36.6,78.5,76.4,43.1,13.6,61,0.0,1004.2,59.7,34.8,6.0,3.4
2013-04-21 06:00:00,2013-04-20 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,117,721.6,47.6,75.7,112.0,65.2,18.0,67,0.0,1008.1,55.2,13.1,1.7,4.1
2013-04-21 07:00:00,2013-04-21 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,106,671.2,44.4,75.3,99.8,58.9,16.8,58,0.0,996.9,55.0,32.7,10.7,1.6
2013-04-21 08:00:00,2013-04-21 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,118,725.6,47.8,39.0,110.1,65.7,18.1,68,0.0,996.1,65.0,34.4,6.2,2.0
2013-04-21 09:00:00,2013-04-21 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,72,520.8,35.0,37.3,69.8,40.1,13.0,76,0.0,996.7,56.7,33.3,4.6,4.1
2013-04-21 10:00:00,2013-04-21 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,147,857.6,56.1,56.1,132.5,82.2,21.4,68,0.0,1012.5,67.3,32.2,10.9,6.2
2013-04-21 11:00:00,2013-04-21 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,20,264.0,19.0,79.4,25.8,8.0,6.6,28,0.0,998.9,72.1,26.3,10.1,2.6
2013-04-21 12:00:00,2013-04-21 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,28,326.4,22.9,56.9,30.5,15.8,8.2,68,0.0,1011.1,64.0,22.2,11.7,6.3
2013-04-21 13:00:00,2013-04-21 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,102,656.8,43.6,12.0,90.9,57.1,16.4,91,0.0,1010.6,69.0,29.5,0.8,7.2
2013-04-21 14:00:00,2013-04-21 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,90,603.2,40.2,66.8,85.7,50.4,15.1,44,0.0,1001.8,94.7,20.1,0.3,2.3
2013-04-21 15:00:00,2013-04-21 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,797.6,52.4,11.8,121.1,74.7,19.9,73,0.0,1019.4,81.5,14.0,2.6,9.7
2013-04-21 16:00:00,2013-04-21 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,81,562.4,37.6,19.8,76.3,45.3,14.1,25,0.0,998.4,85.2,15.2,6.7,8.9
2013-04-21 17:00:00,2013-04-21 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,110,692.8,45.8,19.6,99.3,61.6,17.3,61,0.0,1013.5,57.6,36.8,0.5,3.9
2013-04-21 18:00:00,2013-04-21 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,88,595.2,39.7,62.2,88.9,49.4,14.9,44,0.0,998.0,72.0,19.3,10.9,3.1
2013-04-21 19:00:00,2013-04-21 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,144,840.0,55.0,74.1,127.6,80.0,21.0,89,0.0,1016.7,75.4,26.1,11.0,6.7
2013-04-21 20:00:00,2013-04-21 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,137,810.4,53.2,44.9,124.5,76.3,20.3,36,0.0,996.0,94.4,19.2,9.3,0.7
2013-04-21 21:00:00,2013-04-21 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,93,616.8,41.0,69.4,89.9,52.1,15.4,73,0.0,1017.6,41.8,25.4,9.9,1.1
2013-04-21 22:00:00,2013-04-21 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,129,773.6,50.8,79.0,113.8,71.7,19.3,83,0.0,1013.7,52.7,12.2,0.8,9.2
2013-04-21 23:00:00,2013-04-21 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,150,869.6,56.8,21.4,139.8,83.7,21.7,58,0.0,996.8,71.0,17.2,3.3,2.4
2013-04-22 00:00:00,2013-04-21 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,105,668.0,44.2,41.6,96.2,58.5,16.7,32,0.0,1020.0,85.5,10.8,2.0,9.0
2013-04-22 01:00:00,2013-04-21 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,109,688.0,45.5,16.9,105.6,61.0,17.2,34,0.0,1016.7,51.9,30.5,4.9,0.2
2013-04-22 02:00:00,2013-04-21 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,99,641.6,42.6,71.2,96.5,55.2,16.0,21,0.0,1010.5,60.1,35.9,8.6,3.5
2013-04-22 03:00:00,2013-04-21 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,90,600.0,40.0,10.0,84.9,50.0,15.0,40,0.0,1002.4,60.2,32.4,7.7,9.1
2013-04-22 04:00:00,2013-04-21 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,107,679.2,45.0,42.9,97.3,59.9,17.0,38,0.0,1002.3,94.9,22.7,7.7,9.7
2013-04-22 05:00:00,2013-04-21 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,50,422.4,28.9,36.4,49.2,27.8,10.6,86,0.0,1015.4,58.4,30.6,8.4,6.0
2013-04-22 06:00:00,2013-04-21 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,129,775.2,51.0,77.6,118.5,71.9,19.4,72,0.0,995.3,84.2,26.8,8.5,3.2
2013-04-22 07:00:00,2013-04-22 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,162,923.2,60.2,11.3,143.7,90.4,23.1,80,0.0,1018.7,60.1,22.2,3.5,7.3
2013-04-22 08:00:00,2013-04-22 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,132,789.6,51.8,63.1,121.5,73.7,19.7,72,0.0,1015.2,49.6,35.3,3.9,6.9
2013-04-22 09:00:00,2013-04-22 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,106,675.2,44.7,64.4,95.8,59.4,16.9,90,0.0,1009.9,63.4,26.1,6.7,9.7
2013-04-22 10:00:00,2013-04-22 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,42,388.0,26.8,44.5,47.1,23.5,9.7,32,0.0,1006.5,88.6,18.5,11.9,1.2
2013-04-22 11:00:00,2013-04-22 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,96,629.6,41.8,22.7,91.0,53.7,15.7,93,0.0,999.6,82.2,16.6,2.0,9.9
2013-04-22 12:00:00,2013-04-22 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,20,248.0,18.0,35.8,14.4,6.0,6.2,92,0.0,1012.0,76.1,19.2,1.3,7.2
2013-04-22 13:00:00,2013-04-22 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,57,454.4,30.9,35.2,53.3,31.8,11.4,83,0.0,1004.0,43.1,17.3,6.1,4.4
2013-04-22 14:00:00,2013-04-22 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,39,375.2,26.0,46.4,43.0,21.9,9.4,51,0.0,1019.8,94.1,32.7,5.2,3.9
2013-04-22 15:00:00,2013-04-22 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,98,639.2,42.4,38.2,91.3,54.9,16.0,98,0.0,1013.4,78.0,28.9,5.8,1.7
2013-04-22 16:00:00,2013-04-22 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,127,768.8,50.6,35.2,112.4,71.1,19.2,93,0.0,1014.1,61.5,16.9,4.1,1.7
2013-04-22 17:00:00,2013-04-22 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,214,1151.2,74.4,16.4,190.3,118.9,28.8,50,0.0,1003.8,70.9,21.8,10.6,1.5
2013-04-22 18:00:00,2013-04-22 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,188,1039.2,67.4,45.8,171.2,104.9,26.0,49,0.0,1007.5,90.1,33.8,10.6,8.3
2013-04-22 19:00:00,2013-04-22 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,99,640.0,42.5,65.9,96.6,55.0,16.0,71,0.0,1006.1,52.5,29.7,2.9,6.2
2013-04-22 20:00:00,2013-04-22 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,79,552.8,37.0,38.7,80.4,44.1,13.8,81,0.0,1015.4,49.9,14.3,11.8,8.2
2013-04-22 21:00:00,2013-04-22 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,172,964.8,62.8,36.6,158.2,95.6,24.1,76,0.0,1003.0,61.0,29.9,5.0,10.0
2013-04-22 22:00:00,2013-04-22 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,181,1008.8,65.6,28.0,156.8,101.1,25.2,42,0.0,1002.5,83.7,23.4,1.1,5.1
2013-04-22 23:00:00,2013-04-22 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,142,832.8,54.6,75.0,132.1,79.1,20.8,24,0.0,1019.5,68.0,13.5,6.7,3.6
2013-04-23 00:00:00,2013-04-22 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,141,828.8,54.3,46.6,125.8,78.6,20.7,53,0.0,1003.4,87.0,31.7,0.3,8.1
2013-04-23 01:00:00,2013-04-22 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,87,588.8,39.3,23.6,79.6,48.6,14.7,99,0.0,998.0,65.6,32.2,4.5,4.3
2013-04-23 02:00:00,2013-04-22 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,87,590.4,39.4,69.2,84.3,48.8,14.8,61,0.0,1014.9,60.9,14.1,7.9,6.4
2013-04-23 03:00:00,2013-04-22 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,37,364.8,25.3,16.5,41.8,20.6,9.1,78,0.0,1004.9,84.3,15.9,5.9,8.0
2013-04-23 04:00:00,2013-04-22 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,27,320.8,22.6,22.7,31.4,15.1,8.0,61,0.0,1003.1,52.8,35.4,3.2,0.4
2013-04-23 05:00:00,2013-04-22 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,65,490.4,33.2,49.7,65.3,36.3,12.3,32,0.0,1010.2,76.2,20.5,7.5,5.6
2013-04-23 06:00:00,2013-04-22 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,120,737.6,48.6,46.1,114.5,67.2,18.4,27,0.0,997.9,66.2,28.0,4.7,8.3
2013-04-23 07:00:00,2013-04-23 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,158,902.4,58.9,48.7,136.9,87.8,22.6,83,0.0,1018.2,67.5,35.9,2.6,5.7
2013-04-23 08:00:00,2013-04-23 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,199,1085.6,70.4,47.9,175.2,110.7,27.1,89,0.0,1013.9,86.2,25.3,0.8,0.9
2013-04-23 09:00:00,2013-04-23 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,70,514.4,34.6,18.5,73.3,39.3,12.9,76,0.0,995.3,77.9,28.7,10.9,5.3
2013-04-23 10:00:00,2013-04-23 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,91,607.2,40.4,58.2,86.4,50.9,15.2,59,0.0,1000.5,54.5,35.4,3.7,0.2
2013-04-23 11:00:00,2013-04-23 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,93,616.8,41.0,69.2,89.4,52.1,15.4,22,0.0,1012.8,40.8,16.9,0.1,2.6
2013-04-23 12:00:00,2013-04-23 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,35,356.8,24.8,19.7,38.0,19.6,8.9,62,0.0,1016.6,67.5,31.0,1.9,1.1
2013-04-23 13:00:00,2013-04-23 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,77,542.4,36.4,78.7,77.1,42.8,13.6,47,0.0,1011.2,86.8,17.8,6.8,6.9
2013-04-23 14:00:00,2013-04-23 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,40,378.4,26.2,59.9,45.9,22.3,9.5,70,0.0,1019.3,60.7,16.1,10.0,4.3
2013-04-23 15:00:00,2013-04-23 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,43,391.2,27.0,38.6,50.5,23.9,9.8,24,0.0,1003.2,98.3,13.3,9.1,1.7
2013-04-23 16:00:00,2013-04-23 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,109,688.8,45.6,77.9,106.3,61.1,17.2,80,0.0,999.3,54.1,15.2,1.8,0.2
2013-04-23 17:00:00,2013-04-23 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,194,1063.2,69.0,62.3,172.8,107.9,26.6,74,0.0,1001.1,78.9,28.6,7.2,4.8
2013-04-23 18:00:00,2013-04-23 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,189,1041.6,67.6,33.5,171.3,105.2,26.0,90,0.0,1011.1,89.8,21.8,8.7,2.5
2013-04-23 19:00:00,2013-04-23 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,176,983.2,64.0,68.2,161.6,97.9,24.6,98,0.0,1017.4,66.9,37.0,8.8,4.9
2013-04-23 20:00:00,2013-04-23 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,127,766.4,50.4,40.0,117.7,70.8,19.2,90,0.0,1007.1,40.2,35.9,0.8,8.8
2013-04-23 21:00:00,2013-04-23 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,52,434.4,29.6,28.9,49.2,29.3,10.9,49,0.0,1016.8,60.3,23.7,3.3,4.5
2013-04-23 22:00:00,2013-04-23 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,97,632.8,42.0,73.4,93.3,54.1,15.8,71,0.0,1005.7,75.5,22.6,2.5,0.3
2013-04-23 23:00:00,2013-04-23 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,26,319.2,22.4,37.6,36.5,14.9,8.0,94,0.0,999.1,64.2,26.0,6.7,4.8
2013-04-24 00:00:00,2013-04-23 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,143,836.0,54.8,24.6,132.3,79.5,20.9,70,0.0,1019.7,79.1,34.1,5.8,2.1
2013-04-24 01:00:00,2013-04-23 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,53,436.8,29.8,48.3,56.4,29.6,10.9,82,0.0,1011.0,42.1,33.5,9.3,9.2
2013-04-24 02:00:00,2013-04-23 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,86,585.6,39.1,51.2,87.0,48.2,14.6,22,0.0,1016.4,61.1,16.0,2.5,5.3
2013-04-24 03:00:00,2013-04-23 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,82,567.2,38.0,19.1,80.4,45.9,14.2,28,0.0,1000.0,74.5,31.3,6.6,8.6
2013-04-24 04:00:00,2013-04-23 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,39,373.6,25.8,57.1,39.9,21.7,9.3,69,0.0,1002.5,86.6,25.6,1.3,9.7
2013-04-24 05:00:00,2013-04-23 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,68,503.2,34.0,61.1,67.0,37.9,12.6,80,0.0,1016.8,71.8,29.5,5.6,6.4
2013-04-24 06:00:00,2013-04-23 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,115,711.2,47.0,66.2,102.7,63.9,17.8,71,0.0,1016.3,51.7,34.5,5.7,4.9
2013-04-24 07:00:00,2013-04-24 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,128,772.8,50.8,35.6,112.4,71.6,19.3,62,0.0,1012.5,66.0,15.0,1.8,3.0
2013-04-24 08:00:00,2013-04-24 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,168,950.4,61.9,48.9,150.0,93.8,23.8,88,0.0,1018.6,51.1,11.8,3.1,2.3
2013-04-24 09:00:00,2013-04-24 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,136,804.8,52.8,38.4,127.4,75.6,20.1,20,0.0,997.4,41.2,16.4,2.2,8.0
2013-04-24 10:00:00,2013-04-24 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,144,843.2,55.2,18.0,132.0,80.4,21.1,36,0.0,999.7,86.0,16.1,4.5,4.3
2013-04-24 11:00:00,2013-04-24 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,49,418.4,28.6,76.3,54.6,27.3,10.5,55,0.0,1018.2,45.7,13.7,3.4,9.2
2013-04-24 12:00:00,2013-04-24 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,33,350.4,24.4,38.6,39.7,18.8,8.8,78,0.0,1002.0,47.9,18.4,8.3,1.7
2013-04-24 13:00:00,2013-04-24 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,51,429.6,29.4,42.7,58.0,28.7,10.7,81,0.0,1012.3,78.5,16.3,11.7,6.7
2013-04-24 14:00:00,2013-04-24 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,20,248.8,18.0,63.4,19.3,6.1,6.2,38,0.0,1012.3,80.0,10.4,11.4,7.2
2013-04-24 15:00:00,2013-04-24 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,53,436.8,29.8,59.6,55.8,29.6,10.9,55,0.0,1011.7,63.4,30.3,9.1,1.9
2013-04-24 16:00:00,2013-04-24 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,99,642.4,42.6,36.9,89.9,55.3,16.1,63,0.0,1008.5,56.5,12.9,3.6,5.3
2013-04-24 17:00:00,2013-04-24 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,124,751.2,49.4,61.0,110.3,68.9,18.8,96,0.0,1015.7,48.7,15.9,6.1,8.2
2013-04-24 18:00:00,2013-04-24 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,145,845.6,55.4,69.3,134.8,80.7,21.1,53,0.0,995.1,78.8,36.8,2.3,5.1
2013-04-24 19:00:00,2013-04-24 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,83,571.2,38.2,64.8,82.6,46.4,14.3,25,0.0,1004.0,53.4,24.9,4.4,3.9
2013-04-24 20:00:00,2013-04-24 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,93,616.8,41.0,14.7,91.3,52.1,15.4,29,0.0,995.4,77.5,19.1,8.9,7.4
2013-04-24 21:00:00,2013-04-24 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,119,730.4,48.2,10.5,108.2,66.3,18.3,65,0.0,1011.6,80.7,25.0,1.2,7.1
2013-04-24 22:00:00,2013-04-24 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,133,794.4,52.2,52.6,122.0,74.3,19.9,26,0.0,1013.4,93.5,29.3,9.5,8.0
2013-04-24 23:00:00,2013-04-24 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,59,463.2,31.4,25.9,61.5,32.9,11.6,35,0.0,999.1,84.9,18.2,5.8,3.0
2013-04-25 00:00:00,2013-04-24 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,117,724.0,47.8,15.2,109.1,65.5,18.1,29,0.0,1006.0,45.7,20.2,9.1,8.2
2013-04-25 01:00:00,2013-04-24 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,108,680.0,45.0,74.2,103.3,60.0,17.0,69,0.0,996.3,77.5,13.6,2.8,5.3
2013-04-25 02:00:00,2013-04-24 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,81,562.4,37.6,63.2,77.5,45.3,14.1,72,0.0,995.2,49.3,31.1,8.0,7.1
2013-04-25 03:00:00,2013-04-24 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,48,413.6,28.4,12.0,54.3,26.7,10.3,76,0.0,1009.0,47.3,17.8,2.6,7.8
2013-04-25 04:00:00,2013-04-24 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,89,596.8,39.8,19.0,82.4,49.6,14.9,67,0.0,999.7,89.7,29.4,5.2,0.6
2013-04-25 05:00:00,2013-04-24 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,59,462.4,31.4,57.6,58.7,32.8,11.6,45,0.0,1015.5,76.8,27.0,7.1,0.7
2013-04-25 06:00:00,2013-04-24 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,155,890.4,58.2,66.6,144.4,86.3,22.3,73,0.0,1012.1,43.0,31.5,3.9,2.1
2013-04-25 07:00:00,2013-04-25 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,119,732.8,48.3,31.5,107.6,66.6,18.3,38,0.0,1003.2,97.7,12.2,1.6,7.8
2013-04-25 08:00:00,2013-04-25 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,109,688.8,45.6,21.8,97.6,61.1,17.2,89,0.0,1002.1,79.1,21.6,6.9,1.0
2013-04-25 09:00:00,2013-04-25 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,121,738.4,48.6,29.2,115.1,67.3,18.5,95,0.0,1018.7,90.3,27.0,10.1,0.4
2013-04-25 10:00:00,2013-04-25 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,94,620.0,41.2,28.3,84.7,52.5,15.5,72,0.0,1018.2,63.2,30.3,8.1,9.8
2013-04-25 11:00:00,2013-04-25 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,26,316.8,22.3,31.2,29.1,14.6,7.9,71,0.0,1009.1,80.7,23.4,10.2,9.0
2013-04-25 12:00:00,2013-04-25 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,20,244.8,17.8,37.6,14.1,5.6,6.1,69,0.0,996.8,52.3,20.9,11.9,7.6
2013-04-25 13:00:00,2013-04-25 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,113,705.6,46.6,79.1,103.4,63.2,17.6,34,0.0,1002.4,77.7,29.2,0.4,0.6
2013-04-25 14:00:00,2013-04-25 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,122,746.4,49.2,36.8,115.5,68.3,18.7,33,0.0,1013.3,71.3,33.8,2.8,6.2
2013-04-25 15:00:00,2013-04-25 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,117,720.8,47.6,58.5,105.6,65.1,18.0,77,0.0,1018.9,83.8,13.1,11.9,6.5
2013-04-25 16:00:00,2013-04-25 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,105,667.2,44.2,61.1,95.7,58.4,16.7,81,0.0,1002.3,64.1,29.0,10.4,5.9
2013-04-25 17:00:00,2013-04-25 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,141,827.2,54.2,35.6,124.6,78.4,20.7,38,0.0,1019.5,45.8,19.2,2.1,8.1
2013-04-25 18:00:00,2013-04-25 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,154,884.8,57.8,19.7,135.8,85.6,22.1,23,0.0,1013.7,89.4,34.7,5.6,6.4
2013-04-25 19:00:00,2013-04-25 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,129,776.8,51.0,33.4,115.5,72.1,19.4,94,0.0,1009.7,72.9,11.8,5.8,9.0
2013-04-25 20:00:00,2013-04-25 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,72,521.6,35.1,40.4,71.7,40.2,13.0,26,0.0,1005.9,93.9,33.5,0.0,2.2
2013-04-25 21:00:00,2013-04-25 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,799.2,52.4,63.9,120.9,74.9,20.0,66,0.0,1003.0,98.8,12.4,2.3,6.3
2013-04-25 22:00:00,2013-04-25 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,110,692.0,45.8,70.2,98.1,61.5,17.3,46,0.0,1008.6,86.5,10.2,6.4,8.9
2013-04-25 23:00:00,2013-04-25 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,106,672.0,44.5,55.1,103.1,59.0,16.8,96,0.0,995.6,81.8,29.5,7.0,1.7
2013-04-26 00:00:00,2013-04-25 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,131,782.4,51.4,53.1,124.1,72.8,19.6,53,0.0,1015.7,94.5,33.6,8.4,6.6
2013-04-26 01:00:00,2013-04-25 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,56,452.8,30.8,48.0,53.0,31.6,11.3,73,0.0,995.5,74.9,35.4,2.7,9.2
2013-04-26 02:00:00,2013-04-25 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,67,501.6,33.8,41.4,71.3,37.7,12.5,82,0.0,1010.3,68.4,14.2,9.0,3.0
2013-04-26 03:00:00,2013-04-25 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,127,767.2,50.4,53.0,112.9,70.9,19.2,79,0.0,1007.6,46.0,15.0,10.2,2.9
2013-04-26 04:00:00,2013-04-25 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,81,560.8,37.6,44.1,81.0,45.1,14.0,35,0.0,1019.9,60.9,29.1,11.7,4.2
2013-04-26 05:00:00,2013-04-25 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,132,788.0,51.8,52.5,117.9,73.5,19.7,22,0.0,1006.2,84.9,13.4,6.1,7.4
2013-04-26 06:00:00,2013-04-25 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,20,267.2,19.2,31.1,19.0,8.4,6.7,39,0.0,1011.7,61.2,17.5,8.0,10.0
2013-04-26 07:00:00,2013-04-26 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,116,716.0,47.2,73.6,102.3,64.5,17.9,32,0.0,995.7,49.6,18.9,7.6,8.1
2013-04-26 08:00:00,2013-04-26 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,135,800.0,52.5,63.4,122.9,75.0,20.0,60,0.0,1004.0,86.3,38.0,0.1,0.0
2013-04-26 09:00:00,2013-04-26 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,83,572.8,38.3,78.1,84.7,46.6,14.3,65,0.0,1005.6,80.4,30.7,7.3,6.0
2013-04-26 10:00:00,2013-04-26 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,65,492.8,33.3,68.5,63.4,36.6,12.3,27,0.0,1015.8,59.4,23.0,7.4,4.5
2013-04-26 11:00:00,2013-04-26 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,113,706.4,46.6,48.4,107.8,63.3,17.7,74,0.0,1010.1,42.8,14.2,1.8,3.3
2013-04-26 12:00:00,2013-04-26 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,93,615.2,41.0,18.0,90.6,51.9,15.4,44,0.0,997.8,90.4,34.0,3.2,6.8
2013-04-26 13:00:00,2013-04-26 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,105,667.2,44.2,48.5,97.4,58.4,16.7,77,0.0,1000.5,47.4,32.1,6.8,8.4
