Local Time,UTC Time,City,Country Code,Timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed
2015-05-18 00:00:00,2015-05-17 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,77,542.4,36.4,19.0,78.5,42.8,13.6,84,0.0,1011.7,48.1,18.9,3.4,2.6
2015-05-18 01:00:00,2015-05-17 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,35,357.6,24.8,67.7,37.9,19.7,8.9,84,0.0,995.6,77.6,20.0,9.7,7.0
2015-05-18 02:00:00,2015-05-17 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,35,358.4,24.9,36.8,43.6,19.8,9.0,75,0.0,1004.4,55.6,28.5,2.0,5.7
2015-05-18 03:00:00,2015-05-17 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,20,266.4,19.2,59.8,23.7,8.3,6.7,32,0.0,1015.7,48.0,31.9,10.9,6.8
2015-05-18 04:00:00,2015-05-17 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,79,554.4,37.2,65.6,79.8,44.3,13.9,31,0.0,1013.9,73.2,13.1,9.7,10.0
2015-05-18 05:00:00,2015-05-17 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,74,532.0,35.8,35.6,76.4,41.5,13.3,60,0.0,1004.4,51.2,21.6,7.0,7.1
2015-05-18 06:00:00,2015-05-17 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,106,674.4,44.6,10.9,101.2,59.3,16.9,59,0.0,1004.9,89.8,14.6,4.1,0.0
2015-05-18 07:00:00,2015-05-18 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,87,588.8,39.3,60.5,86.2,48.6,14.7,68,0.0,1016.4,81.3,30.4,10.8,1.4
2015-05-18 08:00:00,2015-05-18 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,140,822.4,53.9,45.7,130.3,77.8,20.6,87,0.0,1002.2,71.3,20.4,1.3,9.7
2015-05-18 09:00:00,2015-05-18 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,74,532.0,35.8,11.7,69.2,41.5,13.3,70,0.0,1014.8,86.3,19.2,1.1,5.8
2015-05-18 10:00:00,2015-05-18 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,67,501.6,33.8,74.5,70.5,37.7,12.5,68,0.0,1011.3,64.6,33.0,4.5,3.6
2015-05-18 11:00:00,2015-05-18 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,53,436.8,29.8,37.2,55.0,29.6,10.9,23,0.0,996.3,46.0,22.7,2.9,8.1
2015-05-18 12:00:00,2015-05-18 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,48,416.8,28.6,30.3,46.7,27.1,10.4,36,0.0,1009.5,59.4,18.4,3.7,3.8
2015-05-18 13:00:00,2015-05-18 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,20,268.0,19.2,24.5,26.8,8.5,6.7,89,0.0,1007.6,63.7,27.1,0.2,1.4
2015-05-18 14:00:00,2015-05-18 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,32,344.0,24.0,15.9,32.7,18.0,8.6,71,0.0,1006.2,58.1,11.1,0.3,0.1
2015-05-18 15:00:00,2015-05-18 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,62,479.2,32.4,49.3,61.7,34.9,12.0,24,0.0,1007.2,58.0,12.5,11.1,9.5
2015-05-18 16:00:00,2015-05-18 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,45,404.0,27.8,38.5,43.7,25.5,10.1,73,0.0,1002.5,79.7,27.0,3.2,7.9
2015-05-18 17:00:00,2015-05-18 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,92,611.2,40.7,52.8,91.6,51.4,15.3,99,0.0,1013.8,82.7,18.7,5.8,2.1
2015-05-18 18:00:00,2015-05-18 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,96,628.8,41.8,30.7,89.1,53.6,15.7,88,0.0,1011.2,60.7,27.6,9.5,2.1
2015-05-18 19:00:00,2015-05-18 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,44,398.4,27.4,74.8,50.9,24.8,10.0,76,0.0,1014.6,93.9,14.1,2.9,9.1
2015-05-18 20:00:00,2015-05-18 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,28,328.8,23.0,29.6,30.8,16.1,8.2,97,0.0,1018.5,85.8,15.8,6.1,6.1
2015-05-18 21:00:00,2015-05-18 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,88,595.2,39.7,11.0,82.0,49.4,14.9,29,0.0,1019.9,51.8,28.7,0.7,6.1
2015-05-18 22:00:00,2015-05-18 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,90,600.0,40.0,76.0,87.5,50.0,15.0,57,0.0,995.7,93.3,21.7,11.4,6.0
2015-05-18 23:00:00,2015-05-18 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,34,354.4,24.6,11.6,42.9,19.3,8.9,91,0.0,1010.3,78.6,35.6,11.6,5.4
2015-05-19 00:00:00,2015-05-18 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,61,472.8,32.0,24.2,63.2,34.1,11.8,21,0.0,996.9,95.3,13.9,4.0,5.8
2015-05-19 01:00:00,2015-05-18 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,66,496.0,33.5,18.1,70.4,37.0,12.4,76,0.0,995.4,63.4,19.2,0.7,8.5
2015-05-19 02:00:00,2015-05-18 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,127,767.2,50.4,72.7,115.3,70.9,19.2,69,0.0,1012.3,42.9,18.0,1.1,6.7
2015-05-19 03:00:00,2015-05-18 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,37,365.6,25.4,40.3,42.6,20.7,9.1,45,0.0,997.9,74.4,21.4,3.2,1.8
2015-05-19 04:00:00,2015-05-18 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,20,240.0,17.5,19.1,19.9,5.0,6.0,31,0.0,1002.3,75.3,18.1,8.3,5.0
2015-05-19 05:00:00,2015-05-18 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,45,400.8,27.6,78.5,50.2,25.1,10.0,75,0.0,1015.2,82.5,17.5,11.3,0.9
2015-05-19 06:00:00,2015-05-18 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,20,288.0,20.5,56.7,26.8,11.0,7.2,46,0.0,1011.2,45.8,25.3,10.3,2.3
2015-05-19 07:00:00,2015-05-19 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,84,577.6,38.6,18.6,83.2,47.2,14.4,29,0.0,1012.4,54.0,30.9,0.2,7.3
2015-05-19 08:00:00,2015-05-19 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,39,373.6,25.8,29.2,46.2,21.7,9.3,51,0.0,1005.2,71.4,36.8,7.9,1.4
2015-05-19 09:00:00,2015-05-19 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,49,420.0,28.8,73.5,48.0,27.5,10.5,66,0.0,1002.2,56.9,20.8,1.8,3.3
2015-05-19 10:00:00,2015-05-19 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,22,301.6,21.4,48.0,29.6,12.7,7.5,40,0.0,998.6,84.1,34.5,1.6,0.6
2015-05-19 11:00:00,2015-05-19 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,47,412.0,28.2,54.4,47.6,26.5,10.3,92,0.0,996.9,52.2,29.7,11.5,2.1
2015-05-19 12:00:00,2015-05-19 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,79,553.6,37.1,72.0,74.2,44.2,13.8,42,0.0,1013.2,98.9,34.8,3.6,9.2
2015-05-19 13:00:00,2015-05-19 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,33,348.0,24.2,70.0,40.1,18.5,8.7,88,0.0,998.0,58.5,24.7,2.5,1.0
2015-05-19 14:00:00,2015-05-19 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,65,492.8,33.3,66.8,67.9,36.6,12.3,90,0.0,1013.7,85.6,12.4,11.1,7.0
2015-05-19 15:00:00,2015-05-19 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,63,484.0,32.8,50.3,58.9,35.5,12.1,64,0.0,1003.9,51.2,33.3,6.6,6.7
2015-05-19 16:00:00,2015-05-19 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,102,656.8,43.6,37.9,96.2,57.1,16.4,76,0.0,1017.3,72.9,22.5,6.2,3.9
2015-05-19 17:00:00,2015-05-19 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,110,690.4,45.6,43.6,103.1,61.3,17.3,96,0.0,1006.5,41.2,18.5,9.7,4.2
2015-05-19 18:00:00,2015-05-19 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,97,632.8,42.0,22.8,95.9,54.1,15.8,76,0.0,1009.8,40.7,13.3,8.0,1.6
2015-05-19 19:00:00,2015-05-19 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,39,374.4,25.9,50.1,47.2,21.8,9.4,83,0.0,1008.9,56.4,29.6,6.2,8.0
2015-05-19 20:00:00,2015-05-19 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,25,313.6,22.1,75.7,34.3,14.2,7.8,55,0.0,1014.0,47.4,15.3,3.6,7.2
2015-05-19 21:00:00,2015-05-19 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,57,456.0,31.0,71.6,54.2,32.0,11.4,68,0.0,1007.5,50.4,29.3,3.1,3.4
2015-05-19 22:00:00,2015-05-19 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,70,512.0,34.5,67.9,70.8,39.0,12.8,63,0.0,1003.6,71.9,18.1,7.0,9.8
2015-05-19 23:00:00,2015-05-19 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,25,314.4,22.2,48.4,34.7,14.3,7.9,60,0.0,1014.3,53.4,20.4,1.5,0.1
2015-05-20 00:00:00,2015-05-19 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,102,653.6,43.4,12.1,92.8,56.7,16.3,98,0.0,1008.4,95.9,13.7,1.3,3.6
2015-05-20 01:00:00,2015-05-19 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,27,320.8,22.6,25.7,32.7,15.1,8.0,20,0.0,1016.0,45.2,22.1,6.9,0.8
2015-05-20 02:00:00,2015-05-19 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,20,272.0,19.5,61.9,24.7,9.0,6.8,95,0.0,1019.6,49.5,30.3,10.7,2.4
2015-05-20 03:00:00,2015-05-19 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,90,601.6,40.1,64.6,88.4,50.2,15.0,23,0.0,1009.4,74.3,26.9,6.0,9.5
2015-05-20 04:00:00,2015-05-19 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,103,660.0,43.8,25.9,96.0,57.5,16.5,93,0.0,1017.2,55.3,19.1,0.4,2.8
2015-05-20 05:00:00,2015-05-19 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,73,525.6,35.4,52.7,70.4,40.7,13.1,56,0.0,1014.7,58.7,21.8,8.7,1.1
2015-05-20 06:00:00,2015-05-19 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,798.4,52.4,66.9,118.1,74.8,20.0,93,0.0,1007.3,74.8,12.6,5.7,5.0
2015-05-20 07:00:00,2015-05-20 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,128,772.8,50.8,78.1,116.4,71.6,19.3,93,0.0,1001.5,64.5,26.5,0.7,9.5
2015-05-20 08:00:00,2015-05-20 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,159,908.0,59.2,78.2,138.9,88.5,22.7,77,0.0,999.3,87.6,32.0,2.7,5.2
2015-05-20 09:00:00,2015-05-20 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,68,504.0,34.0,40.6,65.4,38.0,12.6,61,0.0,1007.6,55.7,14.4,1.2,1.9
2015-05-20 10:00:00,2015-05-20 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,31,338.4,23.6,42.5,36.9,17.3,8.5,64,0.0,997.2,64.2,15.8,6.6,6.7
2015-05-20 11:00:00,2015-05-20 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,38,372.0,25.8,16.0,38.6,21.5,9.3,47,0.0,998.8,96.3,13.1,11.5,8.6
2015-05-20 12:00:00,2015-05-20 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,20,248.0,18.0,22.2,22.9,6.0,6.2,97,0.0,1000.0,57.3,24.5,7.3,0.1
2015-05-20 13:00:00,2015-05-20 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,38,371.2,25.7,13.1,38.4,21.4,9.3,83,0.0,1008.5,84.0,28.7,0.5,9.8
2015-05-20 14:00:00,2015-05-20 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,34,353.6,24.6,44.9,35.6,19.2,8.8,47,0.0,1015.2,63.7,22.7,3.9,8.3
2015-05-20 15:00:00,2015-05-20 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,153,880.8,57.6,70.4,138.9,85.1,22.0,30,0.0,1006.5,96.6,23.2,8.3,1.5
2015-05-20 16:00:00,2015-05-20 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,20,272.0,19.5,24.7,28.2,9.0,6.8,90,0.0,1009.2,64.0,33.9,10.6,7.6
2015-05-20 17:00:00,2015-05-20 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,94,621.6,41.4,39.5,92.0,52.7,15.5,76,0.0,1000.9,57.2,34.4,1.1,6.6
2015-05-20 18:00:00,2015-05-20 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,99,644.0,42.8,31.3,93.5,55.5,16.1,66,0.0,1018.8,45.2,17.0,12.0,7.6
2015-05-20 19:00:00,2015-05-20 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,50,423.2,29.0,59.8,48.9,27.9,10.6,82,0.0,1001.7,82.0,30.3,4.3,7.1
2015-05-20 20:00:00,2015-05-20 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,75,534.4,35.9,20.8,74.1,41.8,13.4,63,0.0,997.1,46.9,22.6,3.4,3.6
2015-05-20 21:00:00,2015-05-20 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,30,335.2,23.4,53.9,35.7,16.9,8.4,40,0.0,1015.5,72.2,16.5,9.2,7.2
2015-05-20 22:00:00,2015-05-20 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,76,539.2,36.2,60.2,72.2,42.4,13.5,52,0.0,1005.5,72.1,12.2,2.3,0.9
2015-05-20 23:00:00,2015-05-20 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,797.6,52.4,51.5,124.6,74.7,19.9,60,0.0,1012.9,61.6,18.1,6.9,2.5
2015-05-21 00:00:00,2015-05-20 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,69,507.2,34.2,37.2,64.2,38.4,12.7,34,0.0,1007.2,43.2,34.8,1.4,6.4
2015-05-21 01:00:00,2015-05-20 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,87,587.2,39.2,56.7,80.0,48.4,14.7,87,0.0,1013.1,75.1,26.0,6.3,0.4
2015-05-21 02:00:00,2015-05-20 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,118,724.8,47.8,22.0,113.3,65.6,18.1,95,0.0,1017.5,97.7,32.9,10.9,6.2
2015-05-21 03:00:00,2015-05-20 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,51,427.2,29.2,32.5,53.4,28.4,10.7,74,0.0,1019.4,79.1,17.3,10.0,6.2
2015-05-21 04:00:00,2015-05-20 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,37,368.8,25.6,42.1,44.9,21.1,9.2,24,0.0,999.1,75.4,25.8,5.0,2.5
2015-05-21 05:00:00,2015-05-20 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,24,309.6,21.8,64.6,31.5,13.7,7.7,21,0.0,999.0,89.4,23.7,4.3,8.2
2015-05-21 06:00:00,2015-05-20 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,133,794.4,52.2,65.7,125.3,74.3,19.9,22,0.0,1005.4,43.6,25.0,5.0,1.0
2015-05-21 07:00:00,2015-05-21 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,79,554.4,37.2,57.1,74.6,44.3,13.9,23,0.0,1019.9,72.6,29.1,8.0,8.5
2015-05-21 08:00:00,2015-05-21 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,79,552.0,37.0,16.4,72.9,44.0,13.8,86,0.0,1013.1,42.4,11.1,11.5,5.3
2015-05-21 09:00:00,2015-05-21 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,56,449.6,30.6,54.9,53.6,31.2,11.2,66,0.0,998.9,54.5,22.6,8.3,6.3
2015-05-21 10:00:00,2015-05-21 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,66,493.6,33.4,29.8,62.8,36.7,12.3,96,0.0,1009.5,51.0,19.7,0.7,4.0
2015-05-21 11:00:00,2015-05-21 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,88,592.8,39.6,58.2,85.9,49.1,14.8,69,0.0,1010.6,72.3,12.9,0.2,7.9
2015-05-21 12:00:00,2015-05-21 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,27,320.0,22.5,26.6,28.7,15.0,8.0,23,0.0,1004.7,76.4,27.2,4.8,10.0
2015-05-21 13:00:00,2015-05-21 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,66,496.8,33.6,57.7,68.5,37.1,12.4,27,0.0,1006.1,58.1,32.7,8.3,9.8
2015-05-21 14:00:00,2015-05-21 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,81,563.2,37.7,39.3,79.2,45.4,14.1,58,0.0,1016.6,63.0,17.0,5.2,4.3
2015-05-21 15:00:00,2015-05-21 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,20,260.8,18.8,54.5,24.6,7.6,6.5,99,0.0,1017.9,80.5,25.4,4.4,1.1
2015-05-21 16:00:00,2015-05-21 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,32,346.4,24.2,14.9,33.5,18.3,8.7,79,0.0,998.2,63.7,19.3,2.3,8.0
2015-05-21 17:00:00,2015-05-21 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,112,699.2,46.2,57.6,102.8,62.4,17.5,62,0.0,995.3,68.9,20.2,6.9,8.0
2015-05-21 18:00:00,2015-05-21 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,796.0,52.2,76.8,120.5,74.5,19.9,96,0.0,1010.0,70.9,37.7,5.4,9.8
2015-05-21 19:00:00,2015-05-21 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,111,694.4,45.9,32.7,103.3,61.8,17.4,94,0.0,1001.0,68.6,13.0,6.9,0.6
2015-05-21 20:00:00,2015-05-21 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,77,545.6,36.6,43.7,70.3,43.2,13.6,39,0.0,1005.2,63.2,16.9,1.5,6.7
2015-05-21 21:00:00,2015-05-21 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,62,479.2,32.4,14.9,58.7,34.9,12.0,45,0.0,1005.3,95.8,23.4,6.0,4.7
2015-05-21 22:00:00,2015-05-21 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,137,811.2,53.2,21.6,125.8,76.4,20.3,24,0.0,998.9,66.3,11.3,0.6,7.9
2015-05-21 23:00:00,2015-05-21 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,60,468.0,31.8,35.7,59.2,33.5,11.7,29,0.0,1007.9,91.9,15.3,5.4,4.5
2015-05-22 00:00:00,2015-05-21 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,56,450.4,30.6,79.8,57.3,31.3,11.3,22,0.0,1011.2,84.4,14.4,7.6,7.8
2015-05-22 01:00:00,2015-05-21 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,51,427.2,29.2,62.6,51.0,28.4,10.7,81,0.0,998.9,67.1,34.6,11.7,0.0
2015-05-22 02:00:00,2015-05-21 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,94,621.6,41.4,11.0,92.4,52.7,15.5,47,0.0,1015.3,46.1,37.7,3.4,0.7
2015-05-22 03:00:00,2015-05-21 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,34,355.2,24.7,28.8,40.4,19.4,8.9,39,0.0,1002.4,55.4,19.4,4.1,2.0
2015-05-22 04:00:00,2015-05-21 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,20,258.4,18.6,58.3,19.8,7.3,6.5,91,0.0,996.0,78.4,34.0,1.8,6.1
2015-05-22 05:00:00,2015-05-21 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,81,560.0,37.5,67.1,80.4,45.0,14.0,76,0.0,1003.1,64.8,25.1,5.0,2.2
2015-05-22 06:00:00,2015-05-21 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,120,736.0,48.5,30.3,109.8,67.0,18.4,56,0.0,995.5,81.2,12.4,1.3,3.8
2015-05-22 07:00:00,2015-05-22 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,101,649.6,43.1,72.2,92.8,56.2,16.2,65,0.0,1000.3,93.0,27.7,11.7,8.5
2015-05-22 08:00:00,2015-05-22 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,48,416.0,28.5,46.6,46.1,27.0,10.4,46,0.0,1013.1,59.7,14.1,4.2,8.4
2015-05-22 09:00:00,2015-05-22 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,61,472.8,32.0,64.5,61.6,34.1,11.8,24,0.0,999.4,45.8,10.2,8.5,4.4
2015-05-22 10:00:00,2015-05-22 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,107,677.6,44.8,25.0,102.5,59.7,16.9,53,0.0,999.7,91.7,12.5,4.6,0.9
2015-05-22 11:00:00,2015-05-22 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,49,420.0,28.8,45.1,51.1,27.5,10.5,82,0.0,1004.3,67.0,27.8,3.0,1.2
2015-05-22 12:00:00,2015-05-22 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,20,280.0,20.0,39.0,23.1,10.0,7.0,38,0.0,1001.9,96.8,17.1,0.2,0.0
2015-05-22 13:00:00,2015-05-22 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,60,467.2,31.7,23.2,63.2,33.4,11.7,65,0.0,1000.8,78.4,29.5,9.3,0.8
2015-05-22 14:00:00,2015-05-22 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,93,615.2,41.0,64.9,84.4,51.9,15.4,86,0.0,1018.2,75.4,30.8,4.4,4.0
2015-05-22 15:00:00,2015-05-22 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,20,286.4,20.4,39.4,27.5,10.8,7.2,83,0.0,995.9,64.5,15.5,8.3,5.8
2015-05-22 16:00:00,2015-05-22 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,28,328.8,23.0,71.1,29.2,16.1,8.2,97,0.0,997.7,52.9,24.3,4.3,9.5
2015-05-22 17:00:00,2015-05-22 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,104,664.8,44.0,62.3,98.5,58.1,16.6,92,0.0,1003.1,65.7,11.3,5.0,9.1
2015-05-22 18:00:00,2015-05-22 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,84,577.6,38.6,60.6,80.1,47.2,14.4,64,0.0,998.2,49.8,12.1,1.3,7.3
2015-05-22 19:00:00,2015-05-22 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,140,825.6,54.1,43.6,122.7,78.2,20.6,81,0.0,1012.3,86.1,12.2,0.6,4.6
2015-05-22 20:00:00,2015-05-22 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,86,585.6,39.1,19.3,84.1,48.2,14.6,60,0.0,1003.8,73.9,10.7,0.8,2.1
2015-05-22 21:00:00,2015-05-22 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,115,711.2,47.0,51.0,103.0,63.9,17.8,65,0.0,1000.8,68.5,23.4,0.1,3.2
2015-05-22 22:00:00,2015-05-22 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,41,383.2,26.4,12.5,46.6,22.9,9.6,89,0.0,1016.2,91.1,15.6,8.1,1.0
2015-05-22 23:00:00,2015-05-22 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,56,450.4,30.6,34.1,60.1,31.3,11.3,48,0.0,1003.6,80.1,14.3,8.5,10.0
2015-05-23 00:00:00,2015-05-22 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,115,714.4,47.2,19.4,102.2,64.3,17.9,66,0.0,995.6,61.3,23.5,0.7,0.1
2015-05-23 01:00:00,2015-05-22 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,92,612.0,40.8,51.7,89.2,51.5,15.3,74,0.0,999.9,70.2,29.3,5.2,9.9
2015-05-23 02:00:00,2015-05-22 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,88,593.6,39.6,50.3,79.1,49.2,14.8,97,0.0,1009.3,88.4,16.0,4.8,2.1
2015-05-23 03:00:00,2015-05-22 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,20,259.2,18.7,63.0,20.3,7.4,6.5,78,0.0,996.3,49.7,17.7,10.3,2.5
2015-05-23 04:00:00,2015-05-22 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,20,247.2,18.0,16.9,22.5,5.9,6.2,91,0.0,1016.7,74.4,17.2,10.8,3.9
2015-05-23 05:00:00,2015-05-22 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,110,692.0,45.8,38.8,98.0,61.5,17.3,94,0.0,999.3,44.4,10.6,2.2,9.8
2015-05-23 06:00:00,2015-05-22 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,48,416.0,28.5,35.9,51.9,27.0,10.4,57,0.0,1000.8,69.2,15.9,11.3,2.5
2015-05-23 07:00:00,2015-05-23 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,71,516.0,34.8,25.2,72.1,39.5,12.9,62,0.0,1008.6,82.3,21.8,5.1,8.0
2015-05-23 08:00:00,2015-05-23 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,88,592.8,39.6,72.2,80.6,49.1,14.8,88,0.0,1003.4,84.1,31.7,10.8,6.3
2015-05-23 09:00:00,2015-05-23 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,59,463.2,31.4,48.4,59.6,32.9,11.6,84,0.0,1005.9,90.9,19.4,2.5,7.4
2015-05-23 10:00:00,2015-05-23 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,43,393.6,27.1,67.5,45.1,24.2,9.8,23,0.0,995.5,92.0,32.1,0.2,5.4
2015-05-23 11:00:00,2015-05-23 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,35,357.6,24.8,49.0,38.2,19.7,8.9,36,0.0,1002.1,53.7,33.5,9.1,8.2
2015-05-23 12:00:00,2015-05-23 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,64,488.8,33.0,40.3,63.3,36.1,12.2,84,0.0,1009.2,55.6,18.6,0.8,8.8
2015-05-23 13:00:00,2015-05-23 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,20,266.4,19.2,28.5,22.8,8.3,6.7,44,0.0,1017.7,70.8,34.8,4.6,8.1
